Instance,Income
113556,72975.33792
113557,37103.56826
113558,20275.42529
113559,191814.9596
113560,67738.2609
113561,67970.90637
113562,51707.44387
113563,324783.8374
113564,30168.43988
113565,31144.07699
113566,141696.5987
113567,217725.6558
113568,335689.5091
113569,152316.4295
113570,318463.0169
113571,45625.47758
113572,229608.5286
113573,55903.88805
113574,25075.0627
113575,20366.3267
113576,190190.9334
113577,49363.65995
113578,46931.04043
113579,179028.9332
113580,88842.38151
113581,303917.7405
113582,20077.76278
113583,113813.4002
113584,32779.11082
113585,97596.21606
113586,16595.19402
113587,54013.1686
113588,133037.4985
113589,92488.96008
113590,277874.5056
113591,147274.7792
113592,41603.11716
113593,40869.14251
113594,69814.24836
113595,474210.1754
113596,221179.1578
113597,29571.53301
113598,41724.03069
113599,32026.91473
113600,122312.8691
113601,26288.8215
113602,107324.612
113603,37413.51479
113604,49384.56729
113605,34290.35706
113606,107324.612
113607,92481.42209
113608,155672.9213
113609,32218.90025
113610,58350.86663
113611,191407.151
113612,305706.7729
113613,95787.12149
113614,26227.16799
113615,35457.34754
113616,103716.5528
113617,83397.85257
113618,210251.6396
113619,146042.765
113620,38423.45674
113621,115468.8664
113622,13243.78054
113623,18846.93019
113624,208739.5724
113625,166481.4514
113626,65757.12279
113627,68474.76611
113628,40786.123
113629,15618.38165
113630,114959.6493
113631,30947.97816
113632,33233.24568
113633,30792.3848
113634,405723.818
113635,68415.48199
113636,108088.7139
113637,9366.40447
113638,73420.13854
113639,78760.14468
113640,43678.05668
113641,62516.09163
113642,190559.2414
113643,39877.32453
113644,402167.3146
113645,254658.0979
113646,195063.5098
113647,61967.99203
113648,52828.72261
113649,150503.4137
113650,12599.41251
113651,57464.97999
113652,34797.29464
113653,146339.5273
113654,76903.55575
113655,85169.02435
113656,119669.8269
113657,515368.8789
113658,24027.75292
113659,125629.6649
113660,43969.33868
113661,109138.5067
113662,81988.0155
113663,67669.15668
113664,18632.66018
113665,479199.0304
113666,36750.42313
113667,59694.73435
113668,150000.7402
113669,31607.29506
113670,33788.32829
113671,108018.7084
113672,186399.2526
113673,107324.612
113674,232557.7758
113675,107324.612
113676,71665.69264
113677,19981.7539
113678,45343.15637
113679,188775.013
113680,27068.87083
113681,28778.54286
113682,37323.28342
113683,32853.55235
113684,116353.6424
113685,36177.08565
113686,78562.57548
113687,47671.15086
113688,79112.5876
113689,31535.98929
113690,36152.23409
113691,92366.17277
113692,23876.7822
113693,92785.52013
113694,156771.0447
113695,27611.28649
113696,110628.0607
113697,286455.1698
113698,76053.52278
113699,36077.4139
113700,104343.8184
113701,122557.3965
113702,169147.712
113703,53898.25636
113704,40508.9365
113705,78608.93745
113706,284831.5632
113707,40326.87779
113708,80715.3001
113709,37738.14699
113710,100079.9444
113711,36538.55178
113712,12318.08205
113713,36495.84955
113714,40801.70513
113715,33531.13069
113716,19232.78137
113717,860776.8631
113718,109120.6104
113719,37490.4936
113720,43527.54123
113721,28175.14807
113722,204642.5074
113723,126277.4616
113724,111970.034
113725,303472.8001
113726,22400.7534
113727,65736.83811
113728,48321.06109
113729,5637.10668
113730,64057.13809
113731,47611.88269
113732,144220.9496
113733,71273.06233
113734,74994.1106
113735,10607.55456
113736,30188.22016
113737,49000.5577
113738,56253.2918
113739,21072.64187
113740,42692.06249
113741,43113.72086
113742,296607.8659
113743,113953.4347
113744,45666.06441
113745,39505.03934
113746,34887.6153
113747,34555.40725
113748,82227.62918
113749,166370.5579
113750,68433.82198
113751,60869.92584
113752,44000.81498
113753,242319.3249
113754,302936.2485
113755,54494.71957
113756,35393.60947
113757,134861.9622
113758,225557.3349
113759,81487.14561
113760,10171.06605
113761,41509.3202
113762,26415.22768
113763,98712.77389
113764,205015.3053
113765,216374.9112
113766,97666.52347
113767,80260.01554
113768,28900.46917
113769,37865.48588
113770,126557.8857
113771,66176.59514
113772,110660.2174
113773,27330.2264
113774,87907.72722
113775,25614.96729
113776,83558.69344
113777,250374.1703
113778,226534.4422
113779,88374.74263
113780,33179.41575
113781,264701.5453
113782,43907.5629
113783,51891.55751
113784,40960.36812
113785,30413.44624
113786,17270.82321
113787,333349.6958
113788,107324.612
113789,121817.606
113790,103021.2868
113791,30270.43038
113792,173776.415
113793,45921.08749
113794,135908.1016
113795,139211.9352
113796,26703.18797
113797,28389.31553
113798,10983.406
113799,81141.43596
113800,125465.045
113801,706902.6206
113802,38018.86998
113803,13146.63788
113804,75537.94982
113805,92517.6078
113806,109693.0438
113807,123881.3625
113808,342601.9922
113809,21868.80978
113810,26554.37057
113811,114117.7382
113812,113189.1736
113813,77063.53072
113814,28787.93661
113815,34248.10651
113816,61839.54487
113817,73368.74896
113818,99223.20491
113819,78379.00945
113820,43312.84547
113821,35108.91833
113822,57774.88652
113823,243668.0279
113824,37066.75596
113825,27321.24676
113826,174255.9955
113827,535850.2701
113828,127087.8255
113829,85771.45609
113830,27589.86407
113831,198024.1152
113832,7912.680189
113833,72819.27414
113834,27036.20874
113835,90657.38533
113836,38210.67573
113837,22716.42193
113838,66667.42859
113839,39677.22735
113840,11043.64361
113841,84767.80379
113842,52193.20849
113843,20002.98664
113844,254009.174
113845,23677.97611
113846,81353.87626
113847,277649.6406
113848,83962.4171
113849,31922.29176
113850,54855.07891
113851,72185.52874
113852,171846.6294
113853,218477.0855
113854,12181.06473
113855,25360.36643
113856,5698.660387
113857,39515.75948
113858,161151.0567
113859,179911.7652
113860,221325.8919
113861,60004.30871
113862,13622.99968
113863,36361.39696
113864,110974.7674
113865,551421.1001
113866,81502.60816
113867,46235.53383
113868,12581.01015
113869,17620.00207
113870,104699.3683
113871,77539.05011
113872,109192.9489
113873,69094.84114
113874,308644.5471
113875,296701.2755
113876,22234.98625
113877,85665.03392
113878,16525.31667
113879,20320.46781
113880,70866.22904
113881,87698.99057
113882,131684.1953
113883,37753.44343
113884,43756.08788
113885,56003.90123
113886,27621.55378
113887,135843.2238
113888,125743.3146
113889,340739.5098
113890,28850.6659
113891,531898.5731
113892,32649.41396
113893,27993.60258
113894,22289.25848
113895,138938.1227
113896,26310.59555
113897,95276.56978
113898,298472.0267
113899,17502.66974
113900,72820.05055
113901,58332.57942
113902,20139.36724
113903,55277.88974
113904,71648.07034
113905,13993.21792
113906,35271.3425
113907,27119.31464
113908,25362.97735
113909,115143.1998
113910,85624.84625
113911,281796.0359
113912,62054.06836
113913,43481.12432
113914,11978.24414
113915,67859.71922
113916,269647.3677
113917,100187.9261
113918,204981.5606
113919,15625.73451
113920,40515.8799
113921,28772.79816
113922,94274.54644
113923,10315.70627
113924,61656.78902
113925,208440.8251
113926,24437.97328
113927,50160.10956
113928,236944.4654
113929,366218.2622
113930,72092.06129
113931,432421.3839
113932,162751.2835
113933,127267.1011
113934,141820.3389
113935,110390.9784
113936,230117.5069
113937,97578.59579
113938,140471.4975
113939,53626.68291
113940,93691.49411
113941,29513.49658
113942,19986.8146
113943,54959.24006
113944,88922.73632
113945,11776.90753
113946,15759.24823
113947,27625.6016
113948,37494.50835
113949,124013.6598
113950,10034.63707
113951,73676.93567
113952,35057.22507
113953,74116.01027
113954,92727.88919
113955,8039.993177
113956,14446.64425
113957,25908.43326
113958,88278.50254
113959,10722.41029
113960,39199.48303
113961,35810.16875
113962,70795.95469
113963,72970.97644
113964,57811.07707
113965,27814.38095
113966,191596.6584
113967,8900.111313
113968,379896.1115
113969,8914.142605
113970,79432.29096
113971,37847.68549
113972,16725.86551
113973,124487.255
113974,80365.6448
113975,68372.0108
113976,40835.24102
113977,50916.54088
113978,70940.22749
113979,95001.68001
113980,20118.1509
113981,86686.48503
113982,49293.57445
113983,144800.0226
113984,76727.9291
113985,45165.52398
113986,218047.8705
113987,211280.8933
113988,818878.5117
113989,44301.08119
113990,267700.3978
113991,211160.7928
113992,75245.00768
113993,38732.23935
113994,25486.48694
113995,195788.9504
113996,30191.72103
113997,184859.3266
113998,328198.4005
113999,43316.71296
114000,28143.33921
114001,17763.1472
114002,122061.1454
114003,45174.22528
114004,15782.26328
114005,35901.27761
114006,33778.36404
114007,248802.9641
114008,46251.44445
114009,99517.20207
114010,31522.63454
114011,552738.0894
114012,37171.0339
114013,34490.65528
114014,150301.5968
114015,10479.2047
114016,38287.95084
114017,4535.341055
114018,44934.91525
114019,53441.75285
114020,41459.64686
114021,22247.14487
114022,90981.92685
114023,67668.77086
114024,451151.0437
114025,134700.3902
114026,42204.79793
114027,39115.50578
114028,58497.06505
114029,6647.700734
114030,42092.53159
114031,42160.0019
114032,397684.5067
114033,94051.15606
114034,38894.86563
114035,205345.6111
114036,39289.1154
114037,30810.80443
114038,50347.06275
114039,263848.7268
114040,760.0665109
114041,70723.67096
114042,123805.1303
114043,253154.3104
114044,49079.428
114045,123011.2211
114046,112663.8035
114047,15616.43412
114048,128251.4557
114049,26944.05304
114050,107324.612
114051,39136.71426
114052,135834.2249
114053,31335.34247
114054,194358.1132
114055,95326.38576
114056,95163.14825
114057,14350.61419
114058,25002.46917
114059,66219.26628
114060,23795.62541
114061,24117.30782
114062,57776.78412
114063,51882.98485
114064,13001.75013
114065,305469.592
114066,29447.27496
114067,147808.0159
114068,96837.93123
114069,57474.05371
114070,212221.5082
114071,112881.0911
114072,116804.1972
114073,35547.49714
114074,105434.647
114075,82278.54594
114076,70114.60913
114077,44431.82377
114078,78616.70206
114079,107156.0936
114080,47492.47975
114081,21953.75052
114082,124569.333
114083,73662.68339
114084,169258.9304
114085,93072.20701
114086,529708.8558
114087,51143.1122
114088,70616.62473
114089,31663.94641
114090,43773.09391
114091,248996.7573
114092,22223.56348
114093,119591.0854
114094,41530.61868
114095,152109.0339
114096,211186.0896
114097,8224.224663
114098,33065.37651
114099,88446.99145
114100,19864.26851
114101,75114.50928
114102,98228.36184
114103,47028.18994
114104,55171.83872
114105,4954.001597
114106,32769.69274
114107,43401.26855
114108,16897.87233
114109,97856.82128
114110,266400.1059
114111,33005.33649
114112,50577.63032
114113,30764.58581
114114,44187.19929
114115,142112.0803
114116,10825.23886
114117,20927.43204
114118,87830.33466
114119,42476.30318
114120,24527.42646
114121,47071.03714
114122,72663.17298
114123,144046.8558
114124,35924.53025
114125,54352.68231
114126,38024.36301
114127,35049.10249
114128,96202.77455
114129,64749.76668
114130,301017.2472
114131,33691.66271
114132,109946.5448
114133,60360.0285
114134,61846.26084
114135,402419.273
114136,8072.854929
114137,71519.71738
114138,23734.14446
114139,107353.1924
114140,93775.85955
114141,121598.3189
114142,31618.20823
114143,9297.481137
114144,202346.6854
114145,107324.612
114146,33099.61849
114147,109142.9233
114148,166201.4573
114149,39369.41514
114150,51723.13529
114151,296367.2836
114152,53529.95581
114153,15671.21886
114154,165049.8186
114155,18516.06004
114156,80030.28606
114157,36963.84148
114158,104368.4369
114159,8455.076154
114160,149772.0724
114161,33864.19112
114162,59310.16108
114163,79495.69786
114164,34378.27288
114165,342763.4886
114166,54628.70582
114167,48134.85792
114168,727399.5916
114169,113390.4148
114170,45559.9967
114171,16714.96289
114172,29345.11565
114173,107056.5853
114174,82351.4644
114175,456921.2379
114176,208951.823
114177,98691.20656
114178,22924.49477
114179,33925.62873
114180,30261.50772
114181,65477.90723
114182,33370.37447
114183,15557.96064
114184,42587.14616
114185,668745.3358
114186,90585.82298
114187,418346.8247
114188,5637.371783
114189,55746.56678
114190,96178.39928
114191,38402.27298
114192,101689.0988
114193,115665.493
114194,40289.37077
114195,96236.67045
114196,19809.62351
114197,187770.7601
114198,11426.64953
114199,23441.99466
114200,60152.03105
114201,164275.8062
114202,99765.01793
114203,134856.0782
114204,175135.3652
114205,55731.11418
114206,54600.11901
114207,15139.03256
114208,46543.53012
114209,48842.36025
114210,106039.374
114211,386771.1605
114212,12583.94712
114213,66506.42489
114214,33999.9129
114215,157288.7835
114216,129178.2014
114217,581485.7561
114218,46209.94928
114219,177637.5128
114220,109192.3872
114221,52865.48845
114222,62832.15454
114223,7790.245653
114224,25774.87767
114225,108527.0499
114226,45755.6816
114227,29652.96626
114228,42524.25497
114229,11953.34616
114230,9110.005757
114231,14582.81143
114232,30999.39644
114233,83164.61536
114234,91040.99473
114235,164185.0132
114236,107324.612
114237,131821.3413
114238,34168.51288
114239,605313.2238
114240,38061.17669
114241,43032.70594
114242,21648.42907
114243,28480.91277
114244,315900.2945
114245,43682.81682
114246,57706.0946
114247,76464.81003
114248,19682.82855
114249,13595.20065
114250,24411.7265
114251,3633.862384
114252,171541.2795
114253,102547.3404
114254,181519.2467
114255,80096.9558
114256,50573.88905
